,Unnamed: 0,context,question,answerA,answerB,answerC,correct
1449,1449,Ash dirigiu a noite toda para pegar o novo pacote.,Como você descreveria Ash?,muito cansado,Ela estava tendo um bom tempo,enérgico,A
1450,1450,O Jesse disse que não tinha tempo para terminar de escrever o relatório.,Como Jesse se sentiria como resultado?,"Perturbados, eles têm mais tempo","Aliviados, eles têm tempo",Agradecimentos a Jackie,A
1451,1451,Carson encontrou um bom acordo sobre o que ele realmente queria.,O que Carson precisa fazer antes disso?,comprá-lo,Encontre o que eles querem,Compre-o à venda,B
1452,1452,Quinn ganhou o suficiente de uma renda para que Ash não precisasse trazer uma renda.,Porque é que o Quinn fez isto?,adquirir as habilidades necessárias para um trabalho mais remunerado,entrevista e encontrar um empregador de alto salário,Então Ash poderia ficar em casa,C
1453,1453,Jan pegou o trem e visitou o primo de Carson sozinho.,Como Carson se sentiria como resultado?,deixado de fora,Obrigado pelo tempo,Fico feliz em vê-los,A
1454,1454,Remy estragou tudo em seu dinheiro para comprar um carro novo.,Por que Remy fez isso?,Obter uma carteira de motorista,Sentiu-se pressionado a vender um carro,Precisava de um carro novo,C
1455,1455,"A chefe da Tracy, Tash, pensou que era tudo isso num saco de batatas fritas.",O que Tracy vai querer fazer a seguir?,ir para o trabalho,Seja um perdedor,Aja melhor do que ela,C
1456,1456,Sydney compartilhou sua comida com seus amigos depois de perceber que nenhum deles tinha nada para comer.,Por que Sydney fez isso?,Compartilhe mais a seguir,receber agradecimento a seguir,Seja generoso,C
1457,1457,"Jan desafiou a equipe adversária para um jogo de basquete após a escola, pouco antes das finais.",Como seus companheiros de equipe se sentiriam como resultado?,Como se eles não pudessem jogar basquete,Estressada com o jogo,empolgada para jogar beisebol,C
1458,1458,"A Tracy queria saber o que estava a acontecer na rua, estava cansada e decidiram investigar amanhã.",O que Tracy vai querer fazer a seguir?,Sentiu-se cansado,Sentiu-se exausto,ir para a cama,C
1459,1459,Quinn viu a mãe de Ash na loja e esqueceu de dizer oi.,Como Quinn se sentiria depois?,Como afastar a mãe,Negligenciado,Mau em evitar a mãe de Ash,C
1460,1460,Sasha conheceu os clientes de Kendall para o almoço e tomou um chá com um sanduíche de presunto.,Como Kendall se sentiria como resultado?,um bebedor de chá,Amigos com Kendall,Amado agora,B
1461,1461,"A Tracy ficou surpreendida com a proximidade da corrida, mas não acreditou na sorte da Bailey.",O que vai acontecer com Bailey?,Perder um ponto,Perder uma corrida,Obter um troféu,C
1462,1462,"Com o tempo, Addison ganhou a confiança de Kai, provando ser um amigo leal.",Como Kai se sentiria como resultado?,cético sobre os motivos de Addison,feliz por ser capaz de confiar Addison,nervoso em torno Addison,B
1463,1463,Riley disse a Carson para dar-lhes a faca para cortar os legumes para o guisado.,Como Riley se sentiria depois?,Como fazer um delicioso jantar,Encarregado,capaz,B
1464,1464,O Alex estava no primeiro dia para a nova chefe Riley.,O que Riley vai querer fazer a seguir?,chegar perto do café de Riley,Seja feliz por Alex,Peça a Alex para limpar,C
1465,1465,"jan queria mantê-lo em segredo não mais, então ele deu alex o nome.",O que Jan vai querer fazer a seguir?,pergunta alex,Afaste-se do Alex,Evite o Alex,B
1466,1466,Cameron e Kendall eram amigos há anos e Cameron finalmente conheceu o marido de Kendall.,Como você descreveria Cameron?,amigável,média,agressivo,A
1467,1467,"Depois de ser criticado como um ladrão ruim, Aubrey levou o dinheiro em passo.",Como Aubrey se sentiria depois?,despreocupado em tomar dinheiro,feliz por ser um ladrão ruim,Orgulho de ser um ladrão ruim,A
1468,1468,Remy tomou um banho e esfregou o corpo. Remy ficou limpo.,O que Remy vai querer fazer a seguir?,ir em uma data,estava se preparando para ir a algum lugar formal,Entre na lama,A
1469,1469,Bailey assumiu o lugar de Taylor depois que Taylor aceitou uma nova oferta de emprego.,O que Taylor vai querer fazer a seguir?,forte,Diga adeus ao seu amigo,Comemore com os amigos,C
1470,1470,"Ninguém mais resistiria ao valentão, então Cameron os enfrentou sozinho.",O que Cameron precisa fazer antes disso?,estar disposto a se levantar por si mesmo,Tenha medo,ir para casa,A
1471,1471,Aubrey deu às crianças uma surra por se comportar mal na reunião naquele dia.,Por que Aubrey fez isso?,ser lax,não mostrar nenhuma preocupação,Mostre-lhes obediência,C
1472,1472,Tracy comprou algo que Quinn possuía e não custou muito para pagar por isso.,Como Quinn se sentiria como resultado?,ptimo.,Preguiçosa,desapegado,A
1473,1473,"Kai acabou de receber uma demissão e não conseguiu nenhuma ajuda, então Kai saiu de casa sozinho.",Como você descreveria Kai?,como um fracasso completo e abandonado,que ela vai se recuperar disso!,Desesperado,A
1474,1474,A Tracy comprou algo que a Quinn tinha visto na casa da Quinn.,Porque é que a Tracy fez isto?,magoado Quinn,imitar Quinn,Seja o oposto de Quinn,B
1475,1475,Quinn derramou sua coragem para dizer ao namorado como ela se sentia.,Como Quinn se sentiria depois?,Ansioso,ptimo.,ptimo.,A
1476,1476,Addison sentou-se e assistiu TV sozinho depois de um longo dia no trabalho.,O que Addison vai querer fazer a seguir?,voltar ao trabalho,Arranja um jantar.,descontraia-se e descontraia-se,C
1477,1477,Cameron sentou-se e pensou muito sobre isso e decidiu acertar as coisas ontem.,O que Cameron precisa fazer antes disso?,Encontre-se com seu amigo,Admita que ele estava errado,Ignorar seu amigo,B
1478,1478,O Kendall puxou a mão do Cameron do cotovelo para cima.,Como você descreveria Kendall?,não ajudar,feliz,educado,A
1479,1479,Skylar segurou a cabeça de Aubrey enquanto Aubrey estava vomitando no banheiro porque eles bebiam muita cerveja.,O que a Skylar vai querer fazer a seguir?,correr para fora do banheiro,pente e cabelo arrumado de Aubrey,"Bater no rosto de Aubrey, duro",B
1480,1480,Kai gosta de ouvir e tocar música.,O que Kai precisa fazer antes disso?,Ouçam-me.,necessário para transformar a dança para a música,necessário para relaxar e desfrutar da música,C
1481,1481,"Alex estava preocupado com sua saúde, então eles fizeram uma pergunta ao médico.",O que os outros vão querer fazer a seguir?,Certifique-se de que não foi sério,Basta dar uma resposta aleatória,Responda a pergunta de Alex,C
1482,1482,Addison estava mostrando a Sasha como fazer um movimento de ginástica. Addison levantou os braços de Sasha.,O que é que a Addison precisa de fazer antes disso?,necessário para ensinar Sasha como fazer um handstand,Precisava pedir conselhos ao seu treinador,Precisava explicar o que eles estavam fazendo,C
1483,1483,Jordan pagou bem ao empreiteiro por remodelar sua nova casa.,Por que Jordan fez isso?,Agradeça ao empreiteiro pelo seu trabalho,mostrar que o empreiteiro fez um trabalho ruim,Construa a casa,A
1484,1484,Ash acelerou na estrada para chegar em casa para assistir ao primeiro episódio de uma nova série.,Como Ash se sentiria depois?,alívio,Acalme-se,entediada,A
1485,1485,Robin cometeu suicídio pulando da ponte alta.,O que Robin vai querer fazer a seguir?,saltar de volta para cima,Deixe seus pertences,Acabar com sua vida,C
1486,1486,Bailey dirigiu até a próxima cidade para que pudessem fazer o filme no teatro.,O que Bailey vai querer fazer a seguir?,vender bilhetes,Encha o carro com gás,Veja o filme,C
1487,1487,Skylar pagou bem Kai para um assento no ônibus para o concerto.,O que a Skylar precisa fazer antes disso?,Perder seu dinheiro,Ir para o concerto,pack para uma viagem,C
1488,1488,Lee forneceu a casa de Quin com móveis e mantimentos antes de chegar em casa.,O que Quinn vai querer fazer a seguir?,Descanse e relaxe,Gostar de estar em casa,Dê graças a seguir,C
1489,1489,A Tracy pôs as velas em cima do bolo de aniversário.,O que Tracy vai querer fazer a seguir?,Convidar amigos,Acenda as velas,Solte o bolo,B
1490,1490,Robin adorava as montanhas e freqentemente ia escalar.,O que Robin precisa fazer antes disso?,entrar em forma,Vestir-se para a escola,Dirigir para as montanhas,C
1491,1491,Carson levou a mão para a boca de Taylor para silenciá-lo.,Como Carson se sentiria depois?,feliz que Taylor tem tanto para falar sobre,Apaixonado pelo som da voz de Taylor,irritado que Taylor nunca vai ficar quieto,C
1492,1492,Casey ficou com os pés molhados enquanto eles estavam no lago um dia.,O que Casey vai querer fazer a seguir?,Fique na costa,Fique fora da água,ir nadar,C
1493,1493,"Tracy puxou o pescoço, mas ainda não conseguia ver o filme sobre a cabeça da outra pessoa.",Porque é que a Tracy fez isto?,ser capaz de ouvir o filme,Ver além da pessoa na frente,Mover-se para outro lugar,B
1494,1494,Carson deixou a guarda de Jan vigiar seus filhos enquanto eles estavam fora.,O que Carson vai querer fazer a seguir?,Certifique-se de que Jan conhece a rotina,Deixe seus filhos em casa,Fale com Jan,B
1495,1495,"Skylar estava tendo uma festa do pijama naquela noite, então Skylar trouxe sua amiga para a casa.",Como você descreveria o Skylar?,amigável,assertivo,média,A
1496,1496,"Depois de perceber que eles estavam ficando mais nervosos ao longo do dia, Jan reduziu sua dependência de cafeína.",O que Jan precisa fazer antes disso?,Ignorar os sinais,Beber menos cafeína,ter em conta o seu corpo,C
1497,1497,Remy levou sua bolsa com eles quando eles estavam viajando pelo país.,Por que Remy fez isso?,Obter bilhetes para viajar,Embale o saco,Veja o lado do país,C
1498,1498,"O cão de Tracy estava doente há semanas e o veterinário disse que não havia cura, então Tracy colocou seu cão para dormir.",O que Tracy vai querer fazer a seguir?,obter um novo filhote de cachorro,mostrar misericórdia,Faça uma festa,A
1499,1499,Casey pegou a caneta de Riley emprestado e colocá-lo de volta em sua bolsa.,Como Casey se sentiria depois?,louco para emprestar a caneta,Descontente com seu amigo,Fico feliz por ter um amigo,C
1500,1500,Aubrey mudou o canal com frequência porque eles queriam encontrar um bom show.,Por que Aubrey fez isso?,Assista ao programa a decisão sobre,Encontre o melhor show,Evite a TV,B
1501,1501,"Robin era uma criança normal, então ela via sua mãe todos os dias.",O que acontecerá com os outros?,estar tenso,Amo a mãe,ser conteúdo,C
1502,1502,Quinn parecia muito decepcionado com o fato de terem sido enganados por seu dinheiro de herança.,O que vai acontecer com Quinn?,comprar uma casa nova nas montanhas,Criar um fundo de educação para seus filhos,Peça a um advogado para tentar recuperar suas perdas,C
1503,1503,Austin concedeu um passe pelo governo para o acesso secreto ao laboratório.,Como eles se sentiriam como resultado?,mantê-lo em segredo,eles foram afortunados,eles foram desafortunados,B
1504,1504,Alex comprou algumas malas da loja e colocou muitos itens nelas.,Porque é que o Alex fez isto?,comprar um mapa,Livre-se de tudo,Guarde as coisas em um saco,C
1505,1505,Cameron aterrou Ash por uma semana depois que ela teve notas ruins.,O que Ash vai querer fazer a seguir?,sair da escola,compensá-lo por isso,ficar em casa,B
1506,1506,Remy tentou coisas diferentes ao cozinhar receitas para aprender sobre cozinhar.,Por que Remy fez isso?,ensinar,Certifique-se de que ele tinha todos os ingredientes,Boa comida e serviço,C
1507,1507,Robin deu doces aos filhos depois que eles terminaram suas tarefas.,O que Robin vai querer fazer a seguir?,Diga-lhes que eles fizeram o bem,Acham que poderiam fazer o bem,Faça então um lanche,A
1508,1508,Jordan tornou-se outro graduado que estava sem emprego porque ninguém iria contratá-los.,Por que Jordan fez isso?,Perder um emprego,Encontre outro grau,Encontrar um emprego,C
1509,1509,Addison esperou pela resposta de Sasha à pergunta sobre a matemática.,Como você descreveria Addison?,Como alguém com uma pergunta,Esperançoso,Curioso,C
1510,1510,"Riley parecia saber como navegar pelos corvos, então Quinn ficou perto dela.",Porque é que o Quinn fez isto?,seguro,Amado,"estava com medo de que ela pudesse se perder na multidão, então ela ficou perto de seu amigo",C
1511,1511,Sydney viu Ash foi vacilante e deu-lhes um pouco de conselho.,Por que Sydney fez isso?,evitar que Ash cometa os mesmos erros que cometeu,"Fique por perto, para mostrar apoio para Ash e dar-lhes um impulso de confiança",Deixe Ash assumir um risco para o sucesso,B
1512,1512,"Remy apresentou Skylar com a aparência de amizade, mas era tudo uma mentira, Skylar estava apenas usando Remy para entrar com a multidão popular.",Como você descreveria Remy?,envergonhada,culpado,crédula,C
1513,1513,"Aubrey teve outro compromisso logo depois, então ela rapidamente foi para casa.",O que Aubrey precisa fazer antes disso?,ir para casa e desmaiar no sofá,compulsivo assistir reality TV toda a noite,pegar outro ônibus para sua nomeação,C
1514,1514,Tracy permaneceu amiga de seus colegas de classe por anos após a formatura.,Como você descreveria Tracy?,Feliz,Um mentiroso elaborado,uma pessoa muito extrovertida,C
1515,1515,Austin moveu o carro de Jordan da estrada para o lado da estrada.,O que Austin vai querer fazer a seguir?,Passivo,forte,Preguiçosa,B
1516,1516,Bailey passou horas limpando porque seus amigos estavam vindo visitar.,O que Bailey vai querer fazer a seguir?,Continuar a limpeza,impressionar seus amigos,Apresentar uma boa frente,B
1517,1517,Tracy aprendeu a surfar com seus amigos nas férias de verão.,O que acontecerá com seus amigos com quem ela aprendeu?,ter um mau tempo,rir alot,Prepare-se para outro jogo em grupo,B
1518,1518,Lee esqueceu de renovar sua licença no dia em que deveria expirar.,O que Lee vai querer fazer a seguir?,"obtê-los, mas os dias se passaram tão rápido que ele esqueceu",Espere até a próxima semana,Renove sua licença,C
1519,1519,Jordan finalmente trabalhou a coragem de convidar a pessoa para a dança.,Como Jordan se sentiria depois?,Venceu o Medo,confiante,triste,A
1520,1520,Cameron beijou sua mãe na bochecha antes de sair de casa.,O que os outros vão querer fazer a seguir?,Falar sobre a escola,cutucar seus lábios,Vá brincar com os amigos,A
1521,1521,Casey dividiu os cabelos quando eles estavam tentando fazer uma discussão.,O que Casey precisa fazer depois disso?,Mude sua estratégia,Faça um argumento pior,ganhar o argumento,A
1522,1522,Riley trabalhou duro para ganhar dinheiro para pagar alguma boa comida e um ótimo carro.,O que Riley vai querer fazer a seguir?,Preguiçosa,Passivo,Orgulha-te,C
1523,1523,Jan precisava fazer boas notas para a pós-graduação. Jan trabalhou duro na escola.,Por que Jan fez isso?,Prover para uma família,obter todas as boas notas,Competir com colegas de classe,B
