,Unnamed: 0,context,question,answerA,answerB,answerC,correct
1227,1227,Casey não sabia o que dizer Jesse fez o argumento de Casey.,O que queremos com Casey?,Pedir a Jan para o afastamento,Agradecer a Jan pela colaboração,fazer o trabalho doméstico,B
1228,1228,"Riley queria realmente obter um carro depois de passar o teste, mas seus pais não tinham muito",Por que o Riley fez isso?,ser capaz de ter a sua própria pilosa,recebeu a autorização dos pais para solicitar um emprego,venda dos seus veículos,A
1229,1229,a cinza não quis deixar ninguém para que ela evitasse a porta de se movimentar.,O que queremos?,geleia na porta fechada,encontrar algo para bloquear a porta,cinza de ódio,C
1230,1230,"Sydney só começou um novo emprego e queria fazer bem, então ela trabalhou muito.",Por que o Sydney?,não se importava com a chefia dela,quis ser promovido por sua chefe,ir trabalhar,B
1231,1231,Robin já havia sido amigo de seu vizinho há anos conversava com eles toda a época.,O que é necessário para Robin antes disso?,dos amigos há anos,de conhecidos há anos,pensar em conversar com eles,B
1232,1232,Cameron era um tirano que não deixaria os outros dizerem no sistema.,O que acontecerá com os outros?,gozo de não ter direitos,ser feliz não votar,defy Cameron's s orders,C
1233,1233,"Robin era um contador de fortuna na edificação, Robin determinou a fortuna de quem vinha.",O que é necessário para Robin antes disso?,conta as fortunas das pessoas,necessitou ser psíquico,Necessidade de bola metálica,B
1234,1234,"Bailey estava planejando andar o cão, mas não era esperado ir trabalhar.",O que é necessário para Bailey antes disso?,Ignore qualquer e todas as chamadas telefônicas,Enchimento do recipiente de comida do cão,quis manter o bônus de Natal,B
1235,1235,Bailey voltou a jogar a amizade cuja mãe morreu.,Como Bailey se sentiria depois?,feliz,amigos,empático,C
1236,1236,Sasha passou o teste com facilidade após estudar muito aquela semana.,O que queremos?,contaram que eles estavam bem,terminar o estudo no tempo,certifique-se que terminou o trabalho,B
1237,1237,"A Jordânia era uma vez regular no restaurante de Casey, sempre a Jordânia tinha um bom desempenho",Como se sentiria o Casey?,agradecimento por ele,como um homem bonito,án,A
1238,1238,Sasha teve um tempo surpreendente indo para a academia e trabalhando com seus amigos.,O que queremos?,indiferente,forte,ir para casa e tomar um banho longo,C
1239,1239,Bailey voltou a tirar tudo da geladeira dos pais.,Como descreveria Bailey?,completo,apenas interessava por si,uma pessoa muito selfless,B
1240,1240,"Riley salvou todos os pênis, mas perdeu todos durante a invasão em casa.",O que queremos com Riley?,Contacte o êmbolo,Contacto da polícia,Trabalho de longa duração,B
1241,1241,Casey comprou um por Tracy que fez com que sua namorada tivesse muita desconfiança.,O que acontecerá com Casey?,ser gratificado,capitular com a namorada,Argumentam com Tracy,B
1242,1242,"Quinn já vinha bebendo, então Austin agarrou as chaves de carro de Quinn",O que queremos por Austin?,mantenha a chave de carro,débito de quinquena,Argumentam com Austin,A
1243,1243,Taylor impediu a entrada das pessoas enquanto preparavava a sala para a festa.,Como os outros se sentiriam como resultado?,inquietação por faltarem ao partido,ansiedade em estar deitado em,excitado para a festa,B
1244,1244,alex foi enganado de modo que visitou a amiga de sua mãe.,O que é necessário para Alex antes disso?,aliviar o seu indérito,- se está disposto a conduzir,quer ficar em casa,B
1245,1245,"Kendall deu a Aubrey uma nova oportunidade de trabalho, que virou a vida de",Por que o Kendall fez isso?,continuar a trabalhar difícil,Mudança de vida de Aubrey,Agradecer a Kendall,B
1246,1246,"Riley aumentou a consciência dos direitos das mulheres, e a candidata ganhou a seguinte eleição.",O que queremos?,quis ser educar o público,aderir a Riley na imposição dos direitos das mulheres,opostas a Riley e a mulheres cuidadosas,B
1247,1247,Quinn entrou em uma festa para um novo carro esportivo esperou que o recebesse.,O que queremos Quinn?,ter uma experiência ruim com ela,inicia-se a participar em mais sorteios,excitado com isso se vencer,B
1248,1248,"Casey deixou de comer em casa antes de ir para outra parte, e a mãe teve que",O que é necessário para o Casey antes disso?,deixe a lista de estabelecimentos,a lista do agronegócio,despedimento,B
1249,1249,Quinn viu o irmão de Robin e ondulava à medida que ele passava.,O que queremos Quinn?,Execute imediatamente o procedimento,chat seguinte,onda,B
1250,1250,Alex perguntou à irmã se poderiam se agarrar juntos hoje.,Como se sentiria Alex depois?,Insegurança,um bom irmão,Esperante,C
1251,1251,Tracy fez compras hoje e acabou gastando muito dinheiro.,Como o Tracy se sentiria depois?,alguém que gosta de fazer compras,compradores remorse, alguém que não adere a um orçamento,B
1252,1252,"Jesse a leva com ela em todos os lugares que ela vai, ela não gosta de ficar sem",Como Jesse se sentiria depois?,indiferença em deixar atrás,cuidadosa,incômodo ela não tem a bolsa com ela.,B
1253,1253,Ela teve que fazer o último semestre no mar antes de voltar para casa.,O que queremos Jan?,construir um navio,encontrar um caminho para o mar,continuar a carreira,C
1254,1254,"Cameron sempre foi um acampamento de cuidado, entre todas as coisas regulares que acrescentou meia de calor.",O que é necessário para Cameron diante disso?,mostrar as meias de calor,a partir da última viagem,deixe sua mãe saber que está indo de acampamento,C
1255,1255,Sydney teve uma festa de jantar na semana passada e convidou todos os amigos e a família mais próximos,Por que o Sydney?,cozinhar um grande supino para todos,servem um grande supino para todos,quis ver os queridos,C
1256,1256,"Taylor não colocou nenhum esforço em seu teste, então eles obtiveram F nele.",Como descreveria Taylor?,um bom aluno,arrependidos depois,falência,B
1257,1257,A mãe de Casey queria dinheiro para comprar um carro e a mãe de Casey enviou dinheiro,Como se sentiria Casey depois?,uma pessoa respeitada,responsável,alguém que cuida da mãe,C
1258,1258,Jesse também acreditava em Carson e o ajudou a conseguir o seu negócio.,O que Jesse quer fazer em seguida?,a seguir,ir nadar em seguida,acreditar em Carson,A
1259,1259,Remy colocou a cabeça do Kai na mesa depois de dormir em sua cadeira alta durante a alimentação,Como descreveria a Remy?,Atenção,como uma mãe boa,negligência,B
1260,1260,Tracy retirou o jaleco porque estava se tornando muito impaciente com o hospedeiro por não,Como descreveria Tracy?,snobby,honesta,tipo,A
1261,1261,Alex manteve o crescimento de seus cabelos para mantê-lo desmassado.,O que é necessário para Alex antes disso?,escovar os cabelos,pêlo,pêlo,A
1262,1262,Tracy saiu e comprou os biscoitos Quinn estava vendendo na sua padaria.,O que acontecerá com Quinn?,são perguntados sobre o seu dia,tem que tomar mais biscoitos,ela gostará deles,B
1263,1263,Aubrey viu todas as pessoas e saudou-as tristemente no funeral daquela noite chu,Como se sentiria Aubrey depois?,inviso e húmido,depressão,luto,B
1264,1264,"Dependendo do tempo e do grau de estudo de Robin, ele determinou sua própria graduação.",Como descrever Robin?,um aluno esquecido,orgulha,um aluno em dificuldades,C
1265,1265,Carson contou à professora que nunca a interrompeu no meio de uma fala.,Por que o Carson fez isso?,compreensão,preguiça,terminar de falar,C
1266,1266,Sasha deixou a cena na festa para ir para casa e descansar.,Como se sentiria Sasha depois?,Canina,Como eles precisam de algum repouso,sono,A
1267,1267,"Tracey foi tão bom que eles conseguem, mas ainda praticavam a voz a todos os",Como descreveria Tracy?,que ela se ateve bem à sua rotina,não se importava muito com a voz,era uma pessoa apaixonada,C
1268,1268,Addison fechou a loja naquele dia e perdeu muito negócio.,Como senti-lo-ia depois?,arrependidos depois,infeliz,feliz depois,A
1269,1269,Kendall foi à loja para comprar alguma comida para si.,Como se sentiria Kendall depois?,- se está pronto para produzir alimentos,equivocação,prurido,A
1270,1270,Taylor correu alguns errands e trouxe alguns restaurantes para sua casa.,O que é necessário para Taylor diante disso?,entrar no carro,arrendar algumas skis,compra de alguns muffins,A
1271,1271,Lee cometeu assassinato com Austin em seu coração porque Austin estava com vômitos.,O que queremos Lee?,chama a atenção da polícia,encobrir o corpo,matar o concorrente,B
1272,1272,"Lee passou horas estudando, mas ficou com facilidade.",O que queremos Lee?,án,não gostava do assunto,Não dormir,A
1273,1273,Alex visitou a cidade onde sua mãe nasceu quando completou a escola.,O que queremos com Alex?,aprender sobre sua história,encontrar alguns familiares,abafamento da cidade,B
1274,1274,"Ash tinha algum jantar que foi deixado de seu emprego, e ela trouxe jantar para casa de Ad",Como senti-lo-ia Addison?,tipo,como ter o jantar,Como fazer uma rápida,B
1275,1275,"O Skylar comprou o leite no outro dia, mas já cheirou muito mal.",O que o Skylar precisa fazer antes disso?,viver sem ter leite,au ser moldado no frigorífico,deitar fora do frigorífico,B
1276,1276,Os amigos de addison queriam imitar o bloqueio de verão e insistiam em,Como os amigos de Addison se sentiriam como resultado?,fone,honest,irritação,C
1277,1277,Alex visitou a amiga da mãe que estava doente terminal e não tinha muito tempo decorrido.,O que queremos com Alex?,compra de algumas flores,adeus,ir ao hospital,B
1278,1278,Tracy comprou o item Quinn e ambos desfrutaram da importante troca.,O que queremos agora por Tracy?,quis ser justo,amado,preguiça,A
1279,1279,"Taylor não sabia que seu dente estava faltando, assim Carson chamou a atenção para a",Como descreveria Carson?,seria a consciência de si,seria excitado para a falha dentária,observante,C
1280,1280,Kendall deixou Jan alto e seco no altar no dia do casamento e Jan foi morto no,Como se sentiria Kendall depois?,feliz,horrificada,muito coclear quando se trata de enfrentar uma questão,B
1281,1281,Kendall deixou JO L 220 de alta e de seca no palco de brincadeira quando,Por que o Kendall fez isso?,adequar as crianças ao cenário de brincadeira,gozo de brincar no ambiente de brincadeira,estar sozinho,C
1282,1282,Aubrey colocou o chapéu de Bailey de forma lúdica naquele dia.,Como seria que Bailey sentisse como resultado?,como ela tinha o chapéu dela,como um comedian,a,C
1283,1283,Skylar dividia o dinheiro igualmente entre as pessoas que haviam participado.,O que queremos depois disso?,ser gracioso,< < < < < < < < < ,ser irritado,A
1284,1284,Jesse concluiu todas as aulas e finalmente aprendeu a surfar adequadamente.,O que Jesse quer fazer em seguida?,prática de surfar na praia com as maiores ondas,encontrar lições de surf,tentar aplicar o que eles aprenderam na praia,C
1285,1285,Kendall viajou pelo país para visitar seus amigos e familiares em sua cidade natal.,Como se sentiria Kendall depois?,lúdico,irritação,triste,A
1286,1286,Alex contou a filha de Bailey sobre o piraneto no parque.,Como seria que Bailey sentisse como resultado?,Muito temida,Antecipando,Como não vai,B
1287,1287,Carson estava na casa da avó para todo o verão.,O que queremos por Carson?,passar tempo com a avó,ir para casa,reformar a casa antiga,A
1288,1288,Bailey permaneceu na casa de Alex e eles tinham uma festa de cozinha.,O que queremos por Bailey?,ir para casa,ignorar Alex,ser amigo de Alex,A
1289,1289,Tracy sapau os sapatos de Ashe para começar a ficar ocupado.,O que queremos por Ash?,relaxamento no leito,au,parar de comer e comer,B
1290,1290,Kai perdeu uma aposta estranha com Austin. Kai lambiou bolas de Austin.,O que o Kai quer fazer em seguida?,andar descalço,Colocar as panelas,bolas,B
1291,1291,"Alex tinha uma mensagem para dar a Bailey, então Alex contou a filha de Bailey.",O que queremos por Bailey?,Peça à filha para a mensagem,Acompanhamento na mensagem de Bailey,ignorar a mensagem da filha,A
1292,1292,"Taylor jogava bola de bola na escola, e gostava de bater com as bolas outras crianças.",O que é necessário para Taylor diante disso?,chegue a uma bola e aperte,mostra-se na escola,tiram toda sua frustração no esporte,B
1293,1293,"Kendall ficou muito tempo sentado, pois recentemente romperam o quadril e foram operados",Como se sentiria Kendall depois?,feliz,Não danificada,Dor,C
1294,1294,Ash sentiu algo doce na cozinha quando chegou a casa do trabalho.,Como se sentiria Ash depois?,"náusea, porque está em dieta",comichão para tratamentos doces,doente por ter uma azia de estômago,B
1295,1295,Addison parecia uma espiga depois de terem entrado e caído nas escadas.,O que é necessário para Addison?,vergonha,viagem,escovar- se,B
1296,1296,Quinn colocou um colóquio caro para que ele tivesse odor agradável hoje.,O que queremos?,Agarra o nariz,Adoecer,Vestir a mesma marca,C
1297,1297,"Aubrey precisava garantir que a casa estava limpa antes de chegar aos hóspedes, e começou",O que queremos com Aubrey?,Aspectos adequados,varrer os pisos,Alternar o óleo,B
1298,1298,"Riley conhecia Camerons irmã desde a pré-escola, Riley lhe pediu pronome.",Como se sentiria Riley depois?,excitado com sua irmã indo procriar,ressentimento,excitação,C
1299,1299,Jan tentou encurtar o tempo que teve que ficar na rehab.,O que é necessário para Jan antes disso?,Baque uma torta,ir a uma dança,beber muito,C
1300,1300,Adison chamou no dia seguinte e seus colegas teriam que pegar a folga.,O que acontecerá com os colegas?,án,náusea,sono mais,B
1301,1301,"Cameron achou que o acidente aconteceria mais uma vez, mas não.",O que é necessário para Cameron diante disso?,Evite o acidente,atenção,sono,A
1302,1302,"Casey estava doente na cama há uma semana inteira, e o jardim de Casey era sombrio",Por que o Skylar fez isso?,Recomendação ao Skylar pelo cuidado do seu jardim,fazer algo legal com Casey,trabalho no seu jardim,B
1303,1303,"Foi um acampamento noturno frio com amigos, assim Sasha começou a ser um acampamento.",O que queremos com Sasha?,receber os amigos,Sentado pelo fogo,aquecimento pelo fogo,C
