,Unnamed: 0,context,question,answerA,answerB,answerC,correct
1415,1415,"A Bailey queria que fosse uma surpresa, mas a Alex disse à filha da Bailey.",O que é que o Alex vai querer fazer a seguir?,Diz à filha da Bailey para não contar.,Queria mostrar conhecimento,Diz ao Bailey que não é nada de especial.,A
1416,1416,"O Bailey não podia ouvir, por isso usou as mãos para comunicar.",O que é que a Bailey precisa de fazer antes disto?,falar com os outros,Sorria .,ser falado por outros,C
1417,1417,"Quando a Bailey foi à manifestação da campanha pelos direitos dos animais, sentiu-se inspirada e teve fé na campanha.",Porque é que a Bailey acreditou nesta campanha?,tomar medidas para proteger os animais da sua comunidade,Aprender sobre a eficácia da campanha,preocupam-se profundamente com os direitos dos animais,A
1418,1418,A Riley via a Kendall com frequência naquele mês e divertiu-se a conversar.,Como Kendall se sentiria?,preguiçoso,em admiração,Aborrecido.,B
1419,1419,Remy notou um figo difícil de ver numa árvore que era quase estéril.,Como descreveria o Remy?,Muito observadora.,Afastado e tolo.,espaçados,A
1420,1420,O Lee deixou o carro da Taylor no meio da rua para ir a pé para casa.,Porque é que o Lee fez isto?,- É bom.,preguiçoso,dormir,B
1421,1421,A Robin queria fazer bolos para a venda de bolos.,Porque é que a Robin fez isto?,Partilha-a.,vender bolos na venda de bolos,Vende-a .,B
1422,1422,"O Quinn estava perto de casar com a rapariga dos seus sonhos, mas acabou sabotando-o.",Porque é que o Quinn fez isto?,- Não .,Continuem a viver o estilo de vida dos solteiros,Peço desculpa.,B
1423,1423,A Robin era amiga dele há anos quando descobriu que o melhor amigo dele se ia mudar.,O que vai querer fazer a seguir?,Vai com ele.,Fugir.,obter informações sobre o amigo deles,C
1424,1424,Ash controla o temperamento para não dizer algo que se arrependeria.,Porque é que o Ash fez isto?,Não digas nada .,Despeje um pouco de vapor .,manter a paz,C
1425,1425,A Riley salvou todas as fotos do casamento.,Porque é que a Riley fez isto?,Colocar uma câmara em cada mesa no casamento,sobre-desenvolvido cada foto na câmara,Queria reviver um dia maravilhoso,C
1426,1426,"A Quinn nunca tinha conhecido o irmão da Robin até ontem, quando se conheceram.",Como descreveria o Quinn?,Como alguém que conhece o Robin,Nervosos sobre se eles vão se dar bem.,Estou contente por finalmente terem-se encontrado.,C
1427,1427,"O Austin roubou dinheiro da Kendall, que o viu no parque mais tarde.",O que é que o Austin vai querer fazer a seguir?,Chame a polícia sobre o dinheiro dela.,Fugir.,Verifique a carteira dela para ver se falta dinheiro.,B
1428,1428,A Tracy olhou para Kai quando ele continuou a olhar para ela com um sorriso.,O que vai acontecer à Tracy?,ser abandonado pelo Kai,Continua a sorrir.,ser convidada a casar com Kai,B
1429,1429,A Aubrey foi rapidamente para casa depois de perceber que tinham esquecido a carteira lá.,Porque é que o Aubrey fez isto?,- Tenho a identificação deles.,Percebi que ela esqueceu a carteira.,Despeja a identificação deles.,B
1430,1430,"O Carson estava a tentar descobrir onde ele tinha posto o telemóvel, juntou as pistas e encontrou onde o deixou.",Como é que o Carson se sentiria depois?,Tem boas habilidades de dedução,metodológico,É bom para localizar o telemóvel dele.,C
1431,1431,Carson trabalhou para ligar o carro ligando os fios.,Porque fez o Carson isto?,ligado ao motor,Começa o chuveiro .,entrar no carro,A
1432,1432,"Ash faltou ao trabalho por estar doente, mas depois se recuperou no final da semana.",Como é que o Ash se sentiria depois?,mais saudável,mau,doente,A
1433,1433,"A Kendall encontrou a filha, e ela estava segura e saudável.",O que é que a Kendall precisa de fazer antes disto?,Ver televisão,Dorme um pouco.,Pergunte por aí.,C
1434,1434,O Carson atirou água na cara da Kendall para acordá-los e preparar-se.,O que é que a Kendall vai querer fazer a seguir?,Atirar balões de água,gritar com Carson .,Destruir Carson,B
1435,1435,A Robin mediu a beira directamente para ter a certeza de que tudo estava em boa ordem.,O que é que a Robin precisa de fazer antes disto?,Lembre-se das medidas,Tira a fita métrica .,Deixe a fita de medição em outro lugar,B
1436,1436,"Lee foi levado para o pasto com a última vaca, a última tarefa de um longo e duro dia.",Como se sentiria Lee?,um pouco apático,exausto do trabalho,Feliz por ter acabado .,B
1437,1437,Ash saltou na frente da bola e impediu que ela se movesse para a porta.,O que é que o Ash precisa de fazer antes disto?,Coloca o uniforme .,Vai para a cama.,"- Não, não.",A
1438,1438,Carson escondeu a identidade da Taylor quando foram para o aeroporto.,O que é que o Carson precisa de fazer antes disto?,grita o nome dela .,Faça um passaporte falso,Passar pela segurança do aeroporto.,B
1439,1439,O Ash disse ao Casey que queriam sair com eles.,O que vai querer fazer o Casey a seguir?,jogar um jogo de vídeo,Rejeitar Ash,Vai para a cama.,B
1440,1440,A Kendall viu o Austin mais tarde para ter a certeza que ele estava bem.,O que é que a Kendall precisa de fazer antes disto?,Dê a Austin uma festa surpresa .,testemunho Austin tendo um acidente,A animar o Austin do mau humor dele .,B
1441,1441,Os amigos da Kai tentaram fazê-la não aceitar o novo rapaz na escola.,O que os Outros vão querer fazer a seguir?,Ouve os amigos dela.,- Não .,Evita o Joe.,B
1442,1442,O Casey queria deixar o emprego e o Ash levou a decisão do Casey a sério.,O que é que o Ash precisa de fazer antes disto?,Arranjar um novo emprego para o Casey.,Ajudar o Casey a encontrar outro emprego.,Respeito a opinião do Casey.,C
1443,1443,"Todos pensavam que a corrida iria decorrer sem acidentes, mas Cameron pensava que o acidente iria acontecer, e aconteceu.",Como se sentiriam os Outros?,Revindicado,inteligente,feridos,C
1444,1444,A Casey adora sentir a areia nos pés na praia.,O que é que o Casey precisa de fazer antes disto?,Tira-lhe os sapatos.,Vai à praia.,Vai ao shopping,B
1445,1445,O Casey fez o jantar em vez de ir comer a um restaurante.,Como descreveria o Casey?,- É bom.,cansado,frugal,C
1446,1446,Cameron decidiu visitar o Aubrey na prisão pela primeira vez.,Como se sentiria a Cameron depois?,feliz,triste,Agradecido,B
1447,1447,"Skylar foi ao frigorífico, eles tinham comprado leite no outro dia, mas perceberam que não se tinham preocupado em comprar mais nada, então o frigorífico estava vazio.",Como descreveria a Skylar?,desorganizado,- Que estúpido.,confiável,A
1448,1448,Alex estava jogando bola com o cão do vizinho para entretê-lo um pouco.,Como se sentiriam os Outros?,Como um cão.,Estou feliz com isso.,- Furioso com ele .,B
1449,1449,O Ash dirigiu a noite toda para ir buscar o pacote novo.,Como descreveria o Ash?,muito cansado,Ela estava a divertir-se .,energético,A
1450,1450,O Jesse disse que não teve tempo suficiente para terminar de escrever o relatório.,Como Jesse se sentiria?,- Não. - Estou chateado.,Aliviado que tenham tempo.,Agradecido ao Jackie.,A
1451,1451,O Carson encontrou um bom negócio no que ele realmente queria.,O que é que o Carson precisa de fazer antes disto?,Compre-o.,Encontrar o que eles querem,Compre-o em promoção,B
1452,1452,Quinn ganhou dinheiro suficiente para que o Ash não precisasse de ganhar dinheiro.,Porque é que o Quinn fez isto?,adquirir as competências necessárias para um emprego mais bem remunerado,Entrevistar e encontrar um empregador bem pago,Para que o Ash pudesse ficar em casa.,C
1453,1453,Jan apanhou o comboio e visitou a prima do Carson sozinha.,Como se sentiria Carson?,Deixado de fora,Agradeço pelo tempo.,Estou feliz por vê-los.,A
1454,1454,O Remy gastou tudo o que tinha para comprar um carro novo.,Porque é que o Remy fez isto?,Arranja uma carta de condução.,sentiu-se pressionado a vender um carro,Precisava de um carro novo.,C
1455,1455,A Tracy mandava na Tash porque pensava que era tudo o que tinha.,O que é que a Tracy vai querer fazer a seguir?,Vai trabalhar.,Ser um falhado,Agir melhor do que ela.,C
1456,1456,Sydney compartilhou sua comida com seus amigos depois de notar que nenhum deles tinha nada para comer.,Porque é que a Sydney fez isto?,Compartilhe mais em seguida,Receber obrigado a seguir,ser generoso,C
1457,1457,"Jan desafiou a equipe adversária a um jogo de basquete depois da escola, antes das finais.",Como se sentiriam os colegas dela?,Como se não soubessem jogar basquetebol.,Estressado com o jogo.,Estou animado para jogar basebol.,C
1458,1458,"A Tracy queria saber o que se passava lá em baixo, estava cansada e decidiram investigar amanhã.",O que é que a Tracy vai querer fazer a seguir?,Sentir-se cansado,sentia-se exausto,Vai para a cama.,C
1459,1459,Quinn viu a mãe do Ash na loja e esqueceu-se de dizer olá.,Como se sentiria o Quinn depois?,Como dizer a mãe deles,negligente,Mal por evitar a mãe do Ash.,C
1460,1460,Sasha conheceu os clientes da Kendall para almoçar e tomou chá com uma sanduíche de presunto.,Como Kendall se sentiria?,um bebedor de chá,Amigos com Kendall,Amado agora,B
1461,1461,Tracy ficou surpreendida com a distância da corrida.,O que vai acontecer com a Bailey?,Perder um ponto.,Perder uma corrida,Ganha um troféu.,C
1462,1462,"Com o tempo, Addison ganhou a confiança do Kai, provando ser uma amiga leal.",Como é que o Kai se sentiria?,- Escepticismo sobre os motivos da Addison.,Estou feliz por poder confiar na Addison .,Estou nervoso com a Addison.,B
1463,1463,A Riley disse ao Carson para lhes dar a faca para cortar os vegetais para o guisado.,Como é que a Riley se sentiria depois?,Como fazer um jantar delicioso.,responsável,Capaz de,B
1464,1464,O Alex estava no primeiro dia com o novo chefe Riley.,O que é que a Riley vai querer fazer a seguir?,Aproxima-te do café da Riley.,Fica feliz pela Alex .,Pede à Alex para limpar.,C
1465,1465,"O Jan não queria mais manter o segredo, por isso deu o nome ao Alex.",O que vai o Jan querer fazer a seguir?,"Pergunta , Alex .",Afasta-te do Alex.,Evita o Alex.,B
1466,1466,Cameron e Kendall eram amigos há anos e Cameron finalmente conheceu o marido de Kendall.,Como descreveria a Cameron?,Amigável,- Não.,agressivo,A
1467,1467,"Depois de ser criticado como um ladrão péssimo, Aubrey aceitou o dinheiro em paz.",Como é que o Aubrey se sentiria depois?,sem preocupação em levar dinheiro,feliz por ser um ladrão de merda,orgulhoso de ser um ladrão miserável,A
1468,1468,O Remy tomou banho e lavou os corpos.,O que é que o Remy vai querer fazer a seguir?,Ir a um encontro,Estava a preparar-me para ir a um lugar formal.,Entra na lama .,A
1469,1469,A Bailey assumiu o lugar da Taylor depois de ela ter aceitado uma nova oferta de emprego.,O que é que a Taylor vai querer fazer a seguir?,forte,Diz adeus à amiga dela.,Celebrar com os amigos,C
1470,1470,"Ninguém mais se opunha ao valentão, por isso, a Cameron enfrentou-os sozinha.",O que é que a Cameron precisa de fazer antes disto?,estarem dispostos a defenderem-se,- Não .,Vai para casa.,A
1471,1471,Aubrey deu uma palmada às crianças por se comportarem mal na reunião naquele dia.,Porque é que o Aubrey fez isto?,Seja frouxo.,Não se preocupem.,Mostre-lhes obediência,C
1472,1472,A Tracy comprou algo que o Quinn possuía e não custou muito para pagar.,Como se sentiria o Quinn?,- Ótimo.,preguiçoso,separado,A
1473,1473,"O Kai acabou de ser despedido e não conseguiu ajuda, por isso saiu sozinho.",Como descreveria o Kai?,Como um fracasso completo e abandonado,que ela vai recuperar disto!,desesperado,A
1474,1474,A Tracy comprou algo que o Quinn tinha visto em casa dele.,Porque é que a Tracy fez isto?,magoou o Quinn.,Imita o Quinn .,ser o oposto de Quinn,B
1475,1475,A Quinn derramou as tripas para dizer ao namorado como se sentia.,Como se sentiria o Quinn depois?,ansioso,- Ótimo.,- É bom.,A
1476,1476,Addison sentou-se e assistiu TV sozinho depois de um longo dia de trabalho.,O que é que a Addison vai querer fazer a seguir?,Volte ao trabalho.,Vamos jantar.,Relaxa e relaxa,C
1477,1477,Cameron pensou muito e resolveu resolver as coisas ontem.,O que é que a Cameron precisa de fazer antes disto?,Encontrar-se com a amiga dela.,Admite que ele estava errado.,Ignora a amiga dela.,B
1478,1478,A Kendall puxou a mão da Cameron do cotovelo para cima.,Como descreveria a Kendall?,Não ajuda .,feliz,educado,A
1479,1479,A Skylar segurou a cabeça do Aubrey enquanto ele vomitava na sanita porque bebiam muita cerveja.,O que vai a Skylar querer fazer a seguir?,Sair da casa de banho,Peitear e arrumar o cabelo do Aubrey,"Dá um tapa na cara do Aubrey, forte.",B
1480,1480,O Kai gosta de ouvir e tocar música.,O que é que o Kai precisa de fazer antes disto?,Ouve-me bem.,precisava de mudar a dança para a música,precisava de relaxar e desfrutar da música.,C
1481,1481,"Alex estava preocupado com a saúde deles, então eles fizeram uma pergunta ao médico.",O que os Outros vão querer fazer a seguir?,Certifique-se que não foi grave.,Dê uma resposta aleatória.,Responda à pergunta do Alex.,C
1482,1482,A Addison estava a mostrar ao Sasha como fazer um movimento de ginástica.,O que é que a Addison precisa de fazer antes disto?,Precisava de ensinar a Sasha a fazer um stand de mão.,precisavam de pedir conselhos ao treinador.,precisavam explicar o que estavam a fazer,C
1483,1483,Jordan pagou bem ao empreiteiro por remodelar sua nova casa.,Porque é que a Jordan fez isto?,Agradecer ao empreiteiro pelo seu trabalho,Mostrar que o empreiteiro fez um mau trabalho,Construir a casa,A
1484,1484,Ash correu na auto-estrada para ir para casa ver o primeiro episódio de uma nova série.,Como é que o Ash se sentiria depois?,alívio,Calma .,Aborrecido.,A
1485,1485,Robin cometeu suicídio pulando da ponte alta.,O que vai querer fazer a seguir?,Salta de volta para cima .,Deixe os pertences dela,Acabar com a vida dele.,C
1486,1486,A Bailey dirigiu até à cidade próxima para verem o filme no cinema.,O que vai querer fazer a Bailey a seguir?,vender bilhetes,Encha o carro com gasolina,Ver o filme,C
1487,1487,A Skylar pagou bem ao Kai por um lugar no autocarro para o concerto.,O que é que a Skylar precisa de fazer antes disto?,Perder o dinheiro dela.,Vai ao concerto.,Embala para uma viagem,C
1488,1488,Lee forneceu mobiliário e mantimentos para o apartamento de Quin antes de ele chegar em casa.,O que quer o Quinn fazer a seguir?,Descanse e relaxe,Aproveite estar em casa,Agradeça a seguir.,C
1489,1489,A Tracy colocou as velas no bolo de aniversário.,O que é que a Tracy vai querer fazer a seguir?,Convide amigos para virem,Acende as velas.,Larga o bolo.,B
1490,1490,Robin adorava as montanhas e freqüentemente ia escalar rochas.,O que é que a Robin precisa de fazer antes disto?,- Não .,Veste-te para a escola.,Conduzir para as montanhas,C
1491,1491,Carson aproximou-se da boca da Taylor para a silenciar.,Como é que o Carson se sentiria depois?,Estou feliz que a Taylor tenha tanto para falar.,apaixonado pelo som da voz de Taylor,irritado que Taylor nunca vai ficar quieto,C
1492,1492,O Casey molhou os pés deles quando estavam no lago um dia.,O que vai querer fazer o Casey a seguir?,Fica na costa .,Não entres na água.,ir nadar,C
